steam_id,comp_main,comp_plus,comp_100
1910610,0,0,108000
1546090,0,60000,0
2183070,101640,118416,137700
1851030,0,45060,0
1551540,0,10800,0
1954050,1500,0,2427
644860,0,25222,0
1942540,5100,5400,5580
1888430,2650,3390,5662
1545250,0,4920,0
1961480,0,0,800
974570,8300,8851,9439
1671360,16101,28909,47008
1792610,2137,2940,0
1870970,28800,54000,0
1545780,743,0,840
1403020,0,17400,0
1451870,0,11880,0
1986760,1569,2892,4624
1795070,0,0,7500
1966100,7200,10299,13299
1131670,33426,33620,33815
1117380,0,13320,0
1071140,25200
1639300,25560,26640,0
2129390,5370,25920,717840
1364800,0,0,8400
1552220,0,0,25200
2118580,4005
3789650,0,0,420
2450780,17400
2703380,0,0,4800
2829390,0,0,10260
2763580,0,0,8403
2768130,28800,36000,43200
2492570,36900,39990,0
1644280,1554,0,2590
1403740,28800,0,36000
3506630,1740
3448240,2160
3140160,0,0,63000
3363390,3000
3509860,1200
2867460,0,0,6000
3013190,19800
2835690,10800,21600,44400
2095350,0,0,10800
3263380,7560
2474710,18000,36000,54000
3910080,2520,3000,36300
2219840,3202
3077890,0,0,74520
3294950,3390,3900,4080
3719900,0,0,73080
3843070,0,0,1800
2810330,0,0,10800
3914250,2280
3700760,303180
2687300,0,0,9778
2383920,0,128727,0
2641470,0,0,66000
2807600,0,0,2235
2453610,7200
3089130,0,0,141480
2536960,0,103620,0
3025020,0,1906,3240
2902320,9000
3030580,189270,0,239618
2879090,0,0,12240
2842160,10126,11880,16200
1612900,0,0,2324
908100,0,0,197520
2222930,69840
3135840,16113,21600,0
2518900,0,7920,15840
1813470,0,6600,0
3244260,0,0,9900
2741610,0,8100,13500
3009920,6120
1916810,2100,0,2999
2819590,12240,21980,67680
2445340,0,0,26490
2323660,12600,0,72000
2180600,0,0,2880000
620410,18900
1459360,0,0,10800
2244050,0,0,131100
1968320,19860,87240,177120
2216660,0,62280,0
2719710,900,1234,3600
2660700,0,5400,0
1589500,480,900,1020
2451500,0,1215,0
2700240,14820,0,16020
1633110,240
1600100,0,0,2760
2890890,0,0,10080
1574780,14400,14400,21300
2680250,24763,0,74287
291480,27000
1235100,38522,39963,48559
2669490,2280,0,8940
1754460,47700,56835,0
1507970,0,0,2280
2565600,0,3240,0
2409780,39000,0,57932
2665170,7200,9000,10800
2063310,64800,108000,0
2366080,1655,3741,0
1217610,0,0,22020
2413620,15772,39600,0
2404210,5700,0,6600
2027960,43200,0,46200
1950450,22320,30750,39600
2628400,4500,0,5220
2178560,7200
1361480,1320
2102680,0,30000,0
2416650,0,0,5370
2640100,0,0,6300
2475800,0,0,10800
3120320,0,0,5130
3253030,0,39600,0
3265330,9000,21600,28800
3373800,0,0,14400
2613060,35241,0,54000
3372620,4620,0,10800
3241030,28800,0,36000
3337670,0,0,630
3304750,5700
1852380,9000
2658990,743
1536720,2640,4800,6390
1214920,0,17328,0
2571880,3130,4410,5520
2852390,1860,0,4980
1500740,0,0,498060
2543490,30660
2329910,0,16088,0
2615920,5561,10800,0
1591760,7560,0,21600
1807570,0,0,74280
1945810,6360,0,6960
1629710,1800,2289,2880
2300390,600,0,3312
2523910,13890
2413920,4166
2372500,1285,0,1320
1578990,9600,10800,20160
2283930,0,0,2930
2541160,0,38700,0
1076750,108000,0,720000
833270,7200
1127680,14040
1118880,14058,14489,14814
904700,4500
1178710,3023,0,4524
1204130,7800,13800,16200
745500,0,0,144
672460,10800,25200,288000
614630,144000,285720,360000
752600,9780,17580,40080
580930,9000
1462680,54000,96995,0
628730,1387,1405,1699
797060,0,0,1440
790260,0,0,18000
772420,10800
794820,0,64800,0
686711,10500,0,13502
702810,17100,0,28080
735450,0,0,9120
850330,720
513720,780
607040,0,0,70920
718730,2009,2642,3440
498470,6940,0,14400
565600,13248,13470,18660
552880,20790,23340,28830
746490,6000
944340,9060,9900,13350
540690,0,30000,0
679660,3600,0,3780
753110,0,6240,0
565690,0,0,9720
489760,16710
669770,8400,0,11370
760560,0,0,1180
420930,0,0,25200
631270,0,0,9600
839730,300,0,600
674220,0,0,140400
573700,0,0,28800
733780,0,0,1740
681110,22190,23413,46079
802660,0,0,360
717850,39660,0,109520
793990,0,0,1200
805880,0,0,1590
593240,1800
594950,14702,19200,0
807830,0,0,10440
846210,0,0,10440
1559700,0,0,1020
561480,3660,5040,0
595080,21000,27936,0
877820,0,0,4740
747990,0,0,3180
1003320,0,0,3360
705290,9900,10210,12126
893070,2940
823840,25500,26110,36000
876330,108000,180000,360000
872680,28646
419990,0,32220,49470
490280,0,99360,146580
1024400,86400,90000,135210
520940,77773,81788,0
813240,0,14400,14460
573730,0,0,33840
758480,0,0,870
421790,13934,16893,16905
1562920,20252,22800,23190
948660,27974,38498,56397
840430,18000
914690,3150
855490,0,0,3000
824280,26280,0,185153
840800,19080
1008830,6053,12600,15080
544810,12217
746560,21964
1105620,2700,3150,6010
1015770,0,25080,57600
1084400,0,0,1980
33760,3600
31500,659,800,1011
3630,20640,29670,32570
209870,57120,81000,216000
12580,0,11580,12540
1113680,11304,13530,16142
347240,0,126000,0
509920,19230,0,28800
291630,7270,8684,8381
299170,5700,9600,16470
374060,11020,14400,16298
302380,2880,8334,28800
557410,0,77040,0
298260,6683,9216,9246
421610,34301,51282,96958
342880,0,0,5640
259780,28440,37800,0
6400,86400,97200,0
3319570,21600
200080,30625,44771,58988
299840,11160
694980,0,0,5441
364810,49920,61200,144000
256350,21483,24171,22114
1161300,14400
342890,1095
368770,4309,0,7200
2062350,46800,0,56390
356420,5040
364350,13365,21338,28800
357890,0,37020,0
307030,11832,16202,0
3230,28800
12540,28800
814650,51133
1605930,28860
1508750,0,0,54000
1557040,4500,9000,12270
1639990,20400,31913,31989
1590640,5960,0,6620
2538370,8160
1642260,28185,29220,0
1524690,780,2490,3420
1278260,33310,63277,70350
879140,2417,3790,0
1184140,104400,0,133980
797340,0,0,31260
1109720,6720,0,17190
1415280,21946,26323,31217
683260,8416,10800,20393
1173350,4980,0,6000
1643600,2400,2700,3000
1632610,0,0,4680
1085500,15666,0,32325
1107750,17082,19710,25200
939870,0,11700,18000
1641510,0,93699,0
1609100,0,11880,0
1462580,9000,11700,14400
1655740,4020,5731,6640
1327820,13192,21000,52350
826600,188460,208980,0
521510,6840,8405,0
1174390,0,0,19080
1145660,1260
1173150,7200,0,9950
856990,28800
1254530,210600
1078330,0,24006,36704
1510030,0,0,30360
620350,13200
1473840,12240
1276100,2970,0,4740
1416230,0,21360,42480
1570990,77164,0,79875
1164290,0,33840,0
976570,11311
1171270,10461,13229,17219
789380,1800,4084,5400
1072620,8830,10453,13102
1058350,0,0,5130
1147970,5502,5560,7050
1258340,11200,0,12793
1046470,3540,7200,14100
1224480,0,0,14160
1292540,11820,12600,22500
1089600,0,0,2934
1487460,3600
1181220,1140,0,6970
1135830,48420,60180,95340
1168690,16200
1392060,18000,18900,0
1079200,12960,16380,0
1454640,6295,6770,6957
650330,5155,7011,7812
1493020,3383,3675,5400
1410470,0,1800,0
1177610,19362
1460200,186004
1422610,0,0,850
1502600,0,0,960
874060,0,50400,0
1269820,31320,86400,0
1399370,2400,0,2784
1049590,54000
1132760,40320,41730,0
1092630,111380
1432640,19572,24144,29251
1097770,2040
1265580,49726,57613,92697
1245380,0,0,1740
1389300,2220
1359470,0,0,540
1174170,3120,3960,0
782460,0,0,3600
1266800,16170,19800,56400
1158260,0,30600,0
1235360,39360,0,65240
1400290,13950,22560,23760
906600,0,115560,0
900290,14400,23100,0
870190,3600,0,9600
805070,0,0,18900
1080450,13800,14877,20778
1248990,1928,2171,2780
1519310,3516
1224690,21810,30240,34461
896230,0,0,365260
1673040,17520
1729590,0,0,90
1216490,0,43200,51060
1085900,5400,5430,12154
1031270,31261
1745620,0,0,5880
1697400,70200
1297230,0,0,13320
1350920,0,55197,0
1283930,28665,0,33989
1072120,2094,0,2400
1393970,0,0,11160
1711540,57939,69077,85521
1345470,7950,9600,12600
1475260,0,0,1800
1229270,15530,16382,21900
985000,0,12600,0
1630080,9090,23131,118890
1435010,0,0,38261
1578950,32400,0,82800
1383400,72000,74679,85498
1543460,12276
1397790,3600
1336600,6480,9833,10137
1445430,48420,103620,0
1442160,89663,0,93600
1205560,0,0,5164
1794780,4529
1148430,32940,0,42240
1433990,1125120,0,3297600
1406200,9882,11700,12660
821260,0,2700,0
1565220,1590,3660,4890
1078350,26460,82060,0
1463120,23972,47336,103747
1200730,3840,27540,0
852900,3540
1178150,14563,17870,25200
758590,13633
820620,5462,6450,8384
1137910,900,0,1020
1251750,1247
965200,111034,160052,294414
1074820,75600,111600,0
3021530,0,0,69120
1129260,9000,14400,25200
3101040,107100,121205,126605
4096620,960,0,1020
3653910,0,1260,0
2202590,0,0,75120
3381010,0,0,1800
3028730,0,0,12420
3123120,0,0,144120
3870310,0,12240,16528
701810,16723,0,76560
545150,4298
612170,2164,2436,2939
594960,0,0,259200
614910,800,1320,1463
541920,0,4882,0
578350,10771,22260,0
435000,2114,0,2142
525150,0,0,28800
425650,4723,9960,0
497090,7560
353220,8680
449300,0,280800,0
550220,16500
499340,0,0,43380
517370,4386,12300,32400
553590,180
560820,7920,9041,9283
461220,21150,37800,0
470060,10250,0,19800
1294680,15540,0,33660
576160,0,0,18000
45420,28920,36000,0
417900,7170
434980,0,24660,0
498360,15480
495090,30480
433380,8150,8074,9097
504770,1830,2700,3450
476030,8100
427890,0,1800,0
514090,36000,43200,79245
502090,27000
531910,0,0,6330
513570,1050,0,1260
522490,9900
414720,17580,0,24120
313240,5520,9000,10100
434700,0,10800,0
365850,16560,17130,0
372690,7330,14400,25200
416610,2100,0,7200
412370,0,0,8100
425600,10582,13822,15321
448560,72000,0,108000
424780,0,0,216000
439940,44227,56891,57825
412530,0,0,16200
446830,360,390,594
337650,6693
339610,21420
365070,1699,2341,2923
330450,4500,4640,18000
362350,16200
383520,0,0,72000
1104480,10271,0,14400
363500,5400,10470,25200
345540,5820,6585,6970
356730,3360,4500,14400
398450,14273,0,15600
464670,0,0,50400
355140,9131,10400,14400
411590,9710,10109,11196
311820,0,5520,8100
345140,34890
372890,7644,0,7920
320610,12936,14499,18489
390890,21600
410590,3060,0,5479
404270,0,0,19800
308560,7930,0,37680
419270,0,3718800,4320000
409170,4020
623580,480
1038650,6527,0,7966
689180,2280,0,2820
2429090,0,0,4580
1952900,4260,6072,0
1934980,16800,84210,120822
1981820,14415,18900,0
1697760,9027,10379,10561
1745310,14490,0,40620
1726400,7224
1048370,3600,1871280,0
1681970,23560,25905,26100
1867260,0,7200,10500
1672983,3886,11089,14400
1810980,1740,0,2963
1667110,0,0,27475
1881350,2884,5070,6780
1308250,0,43200,87639
1781030,17460,21323,49050
1638140,0,0,5220
1654680,14400,0,21600
1897120,17256,21540,21600
1984810,0,56669,71858
1682290,0,25200,0
1681870,11662,50400,0
1532710,28800,30150,32600
1812400,0,0,10800
804760,0,11299,0
1950770,1694
1257280,27650,0,43740
2097490,8136,0,9772
1267400,7200,7787,0
2181950,21600
1615060,360,0,420
2668080,91080,185165,0
1392340,0,0,17280
2199920,2220,0,3060
2244480,28800,33430,47460
1158150,0,0,38700
1878570,4584,4697,5330
1499660,0,0,2100
1907980,0,0,1600
1442070,21600,0,23400
1458690,19890,21000,28800
1620390,0,24416,27600
1874720,1440,0,1800
1796920,44388,65202,76665
1454050,0,0,272880
1685260,50400,0,63000
1269710,25504
1755240,0,8191,0
1732180,20533,25716,33508
329860,15240,18571,37438
2227130,0,131300,151200
2168450,23760
1147110,47850
2100810,8700,0,18000
1608660,0,0,27720
1389700,0,0,3120
2053940,0,55200,68400
2329130,6880,7852,7736
1948090,0,0,12600
1542110,15600,15691,17676
2334480,2400,2460,2970
2360210,0,72000,0
31109,36909,41052,47957
248290,3456,6028,9307
263100,851,884,868
328450,111060
1145030,97331,0,119623
328440,35670
37210,28800,0,42780
296850,19160,36000,44700
227700,108000
287580,108000
937940,144960,593280,0
292660,10110,11301,11194
557240,83520
227132,7158,9357,10831
314290,0,32400,180000
293320,3611,4587,4681
308360,14760,0,23100
1594890,0,13050,18900
7740,18000,59400,0
248450,52800,57600,0
41074,8786,12136,16569
4790,30617,33515,48858
744050,4898,22440,0
303710,3600,7200,0
323270,7440,0,8920
318570,9964,0,28800
270190,10800,16077,27690
327910,144000
348960,13092,0,16155
273240,7650,19160,28200
214830,16630,47825,110691
293460,0,80400,0
264400,11201,11880,15929
1175050,0,0,1965
2171570,0,0,81000
2065000,0,25200,0
1948390,2400
2343880,7153
1630650,0,0,1250
2515310,5319,7194,11085
1290980,21900,28800,36000
2453310,0,0,7200
2814860,27000
1695000,0,43920,0
2804740,7800
2646060,0,0,22320
2827750,36000
2765640,5160
2570150,8760
1284790,0,0,3180
1284180,0,0,3600
2540100,4305,0,4800
1949770,0,0,3124621
1445740,14580,14627,15087
1830910,0,0,1910
2739980,10800
1057600,26820
2550040,13800,19800,21600
3170590,0,0,22320
3261500,1260,0,3360
3288180,6416,0,6600
1764550,1800,1830,0
2928280,0,11539,0
2942810,869
2496640,7676
2541170,71220,124260,0
2546690,41701
2756820,3663,7200,10800
1575450,0,0,5510
2635360,3090,3519,3917
1711160,1200
2559160,990,1260,1568
2388360,1949
2459430,15585,18130,21368
3416690,4020
3498050,0,18700,23574
2473890,3600,12500,0
3205720,10800,17700,0
1040740,59400,93094,103529
3186930,5400
1183940,38280
813150,14040
994310,0,0,25200
883220,2476,2474,2658
1100800,16798,23092,25940
981020,18390,18600,0
1227400,12045,64800,0
1017100,2700000,0,11685600
1100900,0,33637,77400
528010,39600
597120,0,0,40620
749580,1500,0,2460
756190,0,0,1850
740110,600
586660,9620,19260,0
729670,2400
726990,0,11880,16500
655010,1800,3600,4021
733480,0,0,7200
775330,0,0,540
486510,0,0,3840
763410,10560,21600,32400
618070,2343
621220,40446,45210,0
749220,1800,0,2820
676470,720,0,1680
765200,0,0,3600
763700,0,0,300
757720,0,0,690
676480,6828,8256,12654
815780,0,0,14940
1015550,68136,84352,0
1117980,70904,120564,203940
1072610,15355,16012,17707
928460,0,0,36060
1069640,0,434520,0
1201400,1410,1432,1560
976920,32100,35160,0
1111210,1197,1818,2091
1151080,5368,10800,14760
1161780,7200,7682,0
1098490,1639,2423,3234
1148150,75190,93208,198000
1137641,6878,7146,9318
880950,0,0,81960
768430,4080,0,8250
786570,3157,0,3900
733530,0,0,139740
752700,0,0,3188
761100,0,0,3060
763360,0,0,5640
791590,8640,11400,0
690850,0,0,23760
781760,60,0,3960
796900,0,0,6300
688070,0,19870,22523
765610,3060,0,4410
733290,0,0,18000
781050,1650,1801,2287
699150,2685,4653,7261
737530,750
779330,12300,16200,16680
785640,0,0,810
790160,0,0,9840
726510,0,0,6660
563550,4740,5400,5700
827920,0,0,3292
788380,1269,0,3660
800230,0,0,1440
841270,1988,0,2400
666940,0,10260,13580
802200,9113,0,27900
860480,58048,60117,0
774261,0,0,113
665960,36000,57600,90000
496540,10800
739190,4785,6890,9283
855940,0,0,18300
765100,0,0,5340
767050,0,0,3420
652600,0,4380,0
829560,3660
775730,0,0,46800
806240,0,0,5880
907820,40192,44185,283738
774321,3210,0,4980
722590,600
869250,0,0,14400
872090,1080,1275,1512
747770,0,0,10020
805360,0,0,2290
733510,0,0,134100
806610,120,0,1850
741630,3300
750660,0,0,20700
968440,0,4286160,6567120
789570,5504,5504,0
724490,18900,64800,0
445950,9000,10920,0
892780,3623,4800,0
771140,0,0,299
942060,6581
942850,17472,20414,23886
717960,0,0,20760
854740,0,0,41400
594040,8280,0,28800
694440,7200
677620,96482,221710,1278540
823920,0,0,180
812850,0,0,24840
1001640,3942,4405,4867
856210,16017
824720,10620,16800,18118
841300,0,0,960
618270,46800
907440,0,1980,2070
688450,0,10638,0
805680,0,0,91
966690,15000,47580,62340
981410,0,0,540
677790,0,0,11460
855630,0,0,46020
939330,0,0,219470
838420,0,0,10800
818210,0,0,331740
807950,0,6120,0
962390,0,2700,0
846010,0,0,2850
815660,0,0,3540
992070,9780,0,8645130
1014480,0,0,1580
838540,300
933710,64800
839540,0,0,2520
766630,9120,29700,0
545050,2400
934120,0,0,9360
1007990,60
906200,3600,0,19440
805440,0,0,16980
1002610,3569,5972,6709
820770,0,0,3120
733180,14400,18000,19200
1017940,1107,2898,0
1023370,0,0,5130
845500,0,0,5610
796810,0,0,600
862320,0,0,518
485670,0,0,1356
855190,26295
796840,0,0,7740
594320,0,0,9600
1014560,4500
750930,0,0,600
822770,0,2296,0
761330,0,0,4800
829260,0,0,2760
908960,900,0,1800
610820,668,780,840
1020520,26700
857460,0,18000,0
905090,12600
816660,7200,14400,25200
765260,0,4767,0
852390,0,0,21840
1035920,0,0,2910
864270,0,0,180
1010830,8640
807820,0,0,3300
1015100,12720
773120,5880
1069380,623,0,840
791340,1140
422010,11160
570820,28800
1030580,6419
751280,1530,1720,2219
783900,420,0,720
774531,0,3870,6570
761480,1190,2790,3257
807770,0,0,8640
516600,36000,0,57360
839260,0,0,60
840500,0,0,60
512000,9060
818570,0,0,3675
726760,0,0,18480
807340,0,0,6300
822530,0,0,11100
831510,0,0,3600
370120,108000,144000,180000
790390,0,0,6320
835560,0,22737,0
690630,0,16920,0
845350,0,0,4050
782190,7200
823340,0,0,300
776820,0,0,3120
820210,0,2100,0
863220,7440
804300,0,0,7560
833290,600,0,3870
859980,0,0,15000
836790,0,0,1560
891600,0,0,60
799800,0,0,750
625860,0,0,4931640
771010,3600,5400,10800
644320,30960,0,38400
628890,82800,288000,0
833910,0,0,8280
771320,0,0,1260
754840,12600
844160,0,0,4290
828950,9720,0,10140
1338940,28800,29977,45750
797200,0,0,2700
916060,0,0,19738
612670,0,40920,0
573750,0,0,31680
836330,0,1097,0
829780,0,0,60
522710,8520
820170,0,0,3870
835130,0,0,11820
1770230,240,9000,178500
794300,0,0,240
872980,19620,20700,21600
780380,240
845060,14100,0,16620
775810,1200
761000,3600,7200,7800
654990,1800
471730,0,0,26400
794360,0,0,270
463850,1500,2760,3240
863280,18000
707960,3000,3600,6830
812410,0,0,10800
889770,0,15300,0
780230,0,0,360
833810,0,0,1140
834070,0,0,18000
783470,59,220,1049
816670,0,0,3600
852750,0,0,660
766730,2460,0,3720
787390,0,0,750
755970,0,0,6030
799810,9900
771610,0,0,5100
665590,0,0,115200
771950,0,0,990
466010,11160,21360,0
544440,18000
741490,0,0,14400
761660,1200,0,5160
786560,0,0,7200
781800,1387,0,1500
683230,6300
466030,11460
796600,0,0,1200
571330,5700
797090,0,0,3600
740570,2588,0,2620
755580,0,5460,0
764510,16867,0,47280
623930,8711
779670,3180,0,3290
805240,2460,0,2490
676700,0,0,9000
808570,0,0,2370
786370,0,0,3180
674230,0,0,13800
771410,0,0,34445
810160,0,0,1860
411130,7472
456980,4260,0,7350
623070,0,43620,0
465990,0,13680,0
552670,0,0,13920
558670,7680
619140,1560
665510,5250,7500,10800
741260,7560
791810,0,0,3230
764410,2531,0,2580
555310,0,0,39840
801810,0,0,1200
790040,0,0,12320
791380,0,0,36309
767440,0,0,1800
818290,0,0,340
539591,14400,22320,0
772670,10800,0,12600
357700,13680
710820,0,5640,10800
819330,0,7950,0
756230,4900,0,6000
791080,60,210,2123
644810,0,0,60
740790,54420,0,280800
3127280,68190,71640,0
803160,0,0,3780
803620,0,0,720
747310,1800,0,5160
829540,0,0,1610
724080,117000,162000,198000
816260,0,0,3960
346500,4800
713160,18000,21600,27611
759640,4500
805780,0,0,430
558750,0,0,2520
828290,0,0,5130
838500,0,0,750
832790,0,0,780
823360,0,0,3330
801270,0,0,15960
792800,0,0,2070
818440,6870,7040,10000
839880,0,0,8100
817490,0,0,1530
841860,0,0,2050
667220,10180,0,30000
705300,0,0,840
545720,0,14400,0
796510,0,0,2670
698770,3951,4020,5640
755890,4599,0,7920
816820,0,0,79200
332700,2040
749830,0,0,3540
640330,0,0,1680
832030,4320,0,6210
803780,10140
812110,8040,0,9616
773130,0,0,3900
785960,0,0,16740
798260,0,0,8580
824210,0,0,2880
811040,0,0,13200
773640,0,0,1440
852810,0,0,60
568460,32400,0,64800
771710,25200,33960,0
812800,2802,8422,12633
859900,0,960,1410
819650,0,0,3000
654810,6268,0,12011
536490,0,0,8280
694420,0,0,3180
415980,6300,7200,8100
686740,24725
376480,6960
545850,21960,0,28440
540360,53775
726390,0,816090,1407600
608530,9925,20340,21600
748480,0,16255,21600
340560,15064,17700,0
654710,0,0,3660
735280,114060
353630,18720
658060,3720,4980,14340
659490,7200
678800,10446
756440,1800,1860,2820
683220,0,0,630
688690,0,0,14400
466810,11700,0,13980
741450,0,0,2100
736110,2050
762460,0,0,3600
750960,13200,19200,25200
701860,11655,12670,20400
837800,0,0,7001
720470,0,0,600
728990,0,0,720
512270,1260,0,1680
727610,2160,3600,0
779770,0,0,4170
609100,0,0,9000
551170,0,218220,0
777050,1740
495990,0,0,9900
656040,975,18000,0
778610,4500,4640,6698
545340,4560,0,11940
775890,0,0,10800
570810,12240
698050,6010,6245,6406
777160,11520,14892,16200
503060,8250
766000,10575
708100,0,1320,0
764010,16470
727300,0,0,1800
1060170,0,5460,0
668780,6300
777010,0,0,2004
610900,9365,10637,10920
775790,0,0,300
1068980,1800
673010,11650,13427,21360
1086070,0,0,12060
777900,0,0,3360
795140,0,0,2580
976410,2880
1239430,215190
862660,0,0,9600
970670,0,0,6090
1008140,780,0,900
772080,0,0,6300
1494140,6678,15066,19800
1064950,0,0,5220
1027130,1260,1920,11823
808950,0,0,381840
970690,0,2520,0
1008320,10660,0,12600
1009780,10020
1037750,21600
1004500,0,32040,0
574590,26049,28400,39600
1056080,9480,0,11760
1075480,0,0,10560
1013350,0,0,57600
829390,0,0,5520
542330,0,0,750
1081160,3600
628320,37357,86160,0
1037100,1920
557420,0,0,9056
2056800,3840,0,36000
846240,0,0,2880
1034700,12960,0,14400
1027230,0,600,1560
1050670,1180,1650,1743
912840,23175,30960,33000
650760,202080,214200,0
1118530,12360
806530,3720,0,37800
725410,0,149400,0
1107040,5400,0,17340
1104890,787,0,1930
936140,239521
705390,6960
963770,13840,0,16800
836350,2628,5010,0
1014020,0,9600,0
1102390,21600
1075390,3539
573760,0,0,27000
1022840,0,22320,25320
525910,600
1183510,59037,69850,90753
726820,0,0,2940
1104670,0,0,1200
458640,0,74113,0
789620,0,0,14220
1006880,0,0,3480
1113300,79200
1367080,147240,0,187200
1092650,0,0,2460
838260,1050,0,1200
801060,0,0,15480
842290,0,0,14760
636230,10800,0,32880
845610,0,0,2810
638800,19800,0,60300
789470,0,0,3900
817760,0,0,1140
1064840,24107,26040,54528
833410,0,0,11220
798270,4920,0,5460
656440,0,0,8010
760350,0,0,68400
801900,0,0,390
567750,16200,18780,46800
857100,0,0,60
801200,0,0,340
800110,0,0,60
833390,0,0,3420
716760,23695
794570,0,0,3720
783600,0,0,61
841100,0,0,10540
555440,7793
761630,3180,0,7080
765400,0,0,6180
800310,0,0,3780
748730,0,0,6133
791970,600,0,1440
619810,0,0,43440
687720,7890,8828,0
777640,0,0,10800
923430,7320
988100,14700
786720,0,0,5080
818480,0,0,38010
808130,0,0,8070
810570,0,0,1020
360990,64800
763210,7320
826230,9214,10712,19180
462070,3780
820300,0,0,490
873360,0,0,6270
846790,0,0,22080
843170,17260
1668080,9789,14400,25680
855700,0,0,21120
752370,0,0,10140
861460,0,0,5280
787570,0,0,12600
474890,0,43200,0
848650,0,0,24030
696040,14400
862010,0,0,60
862040,60,0,60
799500,600
675130,0,0,2880
644120,7200
632020,31500,0,40920
843570,0,0,60
860380,0,0,190
849550,0,0,1
757350,0,0,32580
804550,0,0,60
860390,0,0,60
727510,27600
779060,3840
833300,0,0,5220
859610,0,0,420
839750,0,0,1560
873580,0,0,1440
669280,0,0,5850
833990,28800,0,32400
368150,25950,0,80335
886380,14400,17760,28706
412360,840,900,1110
449460,1800,2700,3540
735530,0,0,970
707010,144000,378000,921600
845530,4800
750070,0,18000,22920
722660,0,0,24000
862020,300,360,400
800190,4923,8070,8781
848300,600
1030530,0,0,29520
1079970,0,0,26280
719660,2760,3390,0
1081240,5580
1101940,7200,0,8100
1139830,37100
1108190,0,0,8460
675650,0,17376,0
1126270,11035
995430,10260,20010,32948
1129250,24751,27000,29433
1093390,20730
1129680,0,0,2160
928670,0,0,23580
1172660,0,0,6840
1150790,0,0,3600
926210,0,0,7800
892210,5209,7200,29370
907250,2727,0,6930
1063530,3660,3885,4170
1014460,120,0,389
1111760,0,0,60
1100970,600,1200,1590
1001590,0,0,14040
1080630,27300,29700,32526
1176590,0,46800,52709
1108090,2698
1145180,0,0,3630
463440,9000
1011990,21060,32040,39134
821290,0,0,72000
1150890,0,6189,8100
1161910,4320
1028440,6124,0,10800
1532650,1260,1904,0
777410,8640,24900,0
1138300,600,660,0
1186310,0,0,1140
467710,13322,0,31265
915720,3960,4890,5400
1107350,0,0,10800
787980,18000
763610,0,0,6690
1054110,3000,0,4466
658830,64020
982040,27720,0,48600
1127190,0,0,620
966000,673,2760,5400
524350,0,0,180
882210,42300,44160,0
1169490,0,0,6360
891920,0,0,2460
1055160,4800
916950,7964,0,9000
1132490,2580
1064420,5100
766810,0,0,9240
1235731,0,0,72000
771430,39465,0,99900
890480,3743
23150,0,0,9420
865030,14850
409370,23360
29150,1380,7920,12600
210012,6330,6600,6859
210013,5430,6600,6621
466070,0,0,21540
380580,300,0,3540
577990,11947,12800,41040
51100,12420
284180,18450,0,40080
1292170,43200,48600,69420
258590,8700,28006,30443
297390,0,5400,0
288750,9120,0,9304
283450,27407
286660,5880,0,100800
288830,10560,0,14760
288790,9000,0,10980
299110,8136,12354,14554
219097,3486,0,7895
294390,6295,0,7233
219101,2818,0,7621
291610,1800,4800,10800
340950,2280,0,14760
660,7270
347710,7200
293720,15320
280830,5170,0,7200
397760,1800
315930,17820,35100,39600
301740,14964,0,15230
288840,6244,7875,9000
307530,0,7325,0
777330,0,0,600
314280,8400,14400,20093
316810,3600
1229890,7926,17460,43560
253710,96420
303870,0,0,7200
308180,5243,0,10080
203850,4800,6300,0
259900,2670,4050,7995
257710,913,960,2790
298380,4800,0,7635
433360,9173,0,13820
319730,36000
435070,6112
246880,7920
214270,0,0,39600
329980,0,65400,0
738470,0,0,41700
242120,0,0,4860
550440,18770,26400,72000
355510,0,0,15120
808290,0,126000,0
234330,98400,237600,0
1090920,20509,21960,27000
4090420,1751
21950,30276,0,72000
263800,1800
335550,11700,0,13031
36320,7200
212800,4396,18938,41070
111010,12780,0,17100
111000,10476,0,10800
777220,0,0,507600
211120,0,60270,0
356210,16500,0,39000
42000,7920
365340,6000
365330,4800,5700,0
276360,15165
273110,0,0,70200
336380,7200
306830,41783
372670,17640
325160,0,0,22760
1921530,0,0,12600
298280,3600
357490,9000,0,18000
371400,7200
466060,11210,0,13529
363270,0,19570,0
330470,3205,3340,4020
261050,54000,79200,0
318330,14400,93600,0
3516620,0,0,12060
366350,0,0,5760
889280,2422,2760,3840
324240,15840
307290,1800,28440,0
407290,7940,17720,0
837110,7302,0,8933
37980,0,0,7200
345290,31800
317360,16350
336700,5209,7050,12690
343840,5735,8250,10800
356650,35834,46423,63247
603870,0,0,30240
396280,0,720000,0
7340,0,0,21715
559930,1110,0,6300
212180,180000
37220,15600,0,45000
2257070,1080
1483370,18000
2398290,0,0,3840
1908570,0,0,3660
1767890,0,0,3720
2079540,0,0,1350
955200,10800
1385260,24120
2316330,5130
2214740,0,0,1050
1863480,0,0,360
1396190,32850
2095100,0,0,7920
1432380,11400
2126630,8400
2394450,4271
2399770,3000
2088040,4860
2132540,18885,51210,80280
705040,14100
2371120,3480
2229420,16200
1960830,41180,0,160200
2075370,0,0,9480
1977660,6060
2382610,3810,4200,4260
1818820,0,0,5340
2178070,108000,169560,0
1690150,1200
2284260,0,0,3720
2313140,7200,0,8280
